temperature,rain,time 
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.62,0.025,28/03/2018 03:00
3.34,0,28/03/2018 06:00
4.35,0,28/03/2018 09:00
6.26,0.005,28/03/2018 12:00
7.9,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.62,0.025,28/03/2018 03:00
3.34,0,28/03/2018 06:00
4.35,0,28/03/2018 09:00
6.26,0.005,28/03/2018 12:00
7.9,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.34,0,28/03/2018 06:00
4.35,0,28/03/2018 09:00
6.26,0.005,28/03/2018 12:00
7.9,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.34,0,28/03/2018 06:00
4.35,0,28/03/2018 09:00
6.26,0.005,28/03/2018 12:00
7.9,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.03,0,28/03/2018 06:00
4.15,0,28/03/2018 09:00
6.16,0.005,28/03/2018 12:00
7.9,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.09,0,28/03/2018 06:00
4.06,0,28/03/2018 09:00
5.93,0.005,28/03/2018 12:00
7.52,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
2.76,0,28/03/2018 06:00
3.81,0,28/03/2018 09:00
5.77,0.005,28/03/2018 12:00
7.44,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
2.76,0,28/03/2018 06:00
3.81,0,28/03/2018 09:00
5.77,0.005,28/03/2018 12:00
7.44,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.81,0,28/03/2018 09:00
5.77,0.005,28/03/2018 12:00
7.44,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.81,0,28/03/2018 09:00
5.77,0.005,28/03/2018 12:00
7.44,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.81,0,28/03/2018 09:00
5.77,0.005,28/03/2018 12:00
7.44,0.01,28/03/2018 15:00
7.04,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.92,0,28/03/2018 09:00
5.73,0.005,28/03/2018 12:00
7.26,0.01,28/03/2018 15:00
6.72,0.97,28/03/2018 18:00
6.52,0,28/03/2018 21:00
5.73,0,29/03/2018 00:00
5.42,0.01,29/03/2018 03:00
5.97,0.13,29/03/2018 06:00
6.05,0.96,29/03/2018 09:00
5.5,10.04,29/03/2018 12:00
6.09,2.18,29/03/2018 15:00
6.85,0.02,29/03/2018 18:00
6.71,0,29/03/2018 21:00
6.34,0.53,30/03/2018 00:00
6.52,0.17,30/03/2018 03:00
6.47,0.01,30/03/2018 06:00
6.58,0.03,30/03/2018 09:00
6.81,0,30/03/2018 12:00
6.72,0.34,30/03/2018 15:00
6.52,2.8,30/03/2018 18:00
6.68,2.5,30/03/2018 21:00
6.92,0.5,31/03/2018 00:00
6.73,0.02,31/03/2018 03:00
6.44,0.16,31/03/2018 06:00
6.02,0.43,31/03/2018 09:00
5.28,0.64,31/03/2018 12:00
6.45,0.58,31/03/2018 15:00
6.5,0.39,31/03/2018 18:00
6.85,0.24,31/03/2018 21:00
6.83,0.19,01/04/2018 00:00
6.47,0.12,01/04/2018 03:00
6.02,1.09,01/04/2018 06:00
5.9,0.32,01/04/2018 09:00
5.85,0.03,01/04/2018 12:00
5.86,0,01/04/2018 15:00
5.81,0,01/04/2018 18:00
5.56,0,01/04/2018 21:00
3.95,0.0825,28/03/2018 09:00
6.04,0,28/03/2018 12:00
6.56,0.53,28/03/2018 15:00
7.09,0.515,28/03/2018 18:00
5.99,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
3.95,0.0825,28/03/2018 09:00
6.04,0,28/03/2018 12:00
6.56,0.53,28/03/2018 15:00
7.09,0.515,28/03/2018 18:00
5.99,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
6.08,0,28/03/2018 12:00
6.58,0.53,28/03/2018 15:00
7.1,0.515,28/03/2018 18:00
5.99,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
7.63,4.82,02/04/2018 09:00
6.38,0,28/03/2018 12:00
6.79,0.53,28/03/2018 15:00
7.21,0.515,28/03/2018 18:00
5.99,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
7.63,4.82,02/04/2018 09:00
6.38,0,28/03/2018 12:00
6.79,0.53,28/03/2018 15:00
7.21,0.515,28/03/2018 18:00
5.99,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
7.63,4.82,02/04/2018 09:00
7.21,0,28/03/2018 12:00
7.41,0.53,28/03/2018 15:00
7.63,0.515,28/03/2018 18:00
6.21,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
7.63,4.82,02/04/2018 09:00
7.67,0,28/03/2018 12:00
7.75,0.53,28/03/2018 15:00
7.86,0.515,28/03/2018 18:00
6.33,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
5.77,1.21,29/03/2018 09:00
5.59,0.37,29/03/2018 12:00
5.25,1.29,29/03/2018 15:00
6.3,0.49,29/03/2018 18:00
6.24,0.12,29/03/2018 21:00
5.71,0.09,30/03/2018 00:00
5.29,1.34,30/03/2018 03:00
5.06,0.09,30/03/2018 06:00
5.58,0.03,30/03/2018 09:00
6.41,0.02,30/03/2018 12:00
6.82,0,30/03/2018 15:00
6.33,0,30/03/2018 18:00
6.36,0.13,30/03/2018 21:00
5.8,0.14,31/03/2018 00:00
5.17,0.12,31/03/2018 03:00
4.91,0.03,31/03/2018 06:00
5.14,0.03,31/03/2018 09:00
6.62,0.13,31/03/2018 12:00
7.31,0.06,31/03/2018 15:00
7.12,0,31/03/2018 18:00
6.29,0.01,31/03/2018 21:00
6.0,0.12,01/04/2018 00:00
6.08,0.27,01/04/2018 03:00
6.08,0.09,01/04/2018 06:00
6.12,0.26,01/04/2018 09:00
6.0,0.16,01/04/2018 12:00
6.27,0.14,01/04/2018 15:00
6.73,0.21,01/04/2018 18:00
6.93,0.35,01/04/2018 21:00
6.74,0.74,02/04/2018 00:00
5.77,3.68,02/04/2018 03:00
5.67,6.73,02/04/2018 06:00
7.63,4.82,02/04/2018 09:00
8.01,0,28/03/2018 12:00
8.01,0.53,28/03/2018 15:00
8.03,0.515,28/03/2018 18:00
6.41,0,28/03/2018 21:00
5.28,0,29/03/2018 00:00
5.41,0,29/03/2018 03:00
5.47,0.03,29/03/2018 06:00
